Kachelname,filename,url,Koordinatenursprung_East,Koordinatenursprung_North
dop10rgbi_32_354_5651_1_nw_2025,dop10rgbi_32_354_5651_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_354_5651_1_nw_2025/dop10rgbi_32_354_5651_1_nw_2025.jp2,354000,5651000
dop10rgbi_32_359_5649_1_nw_2025,dop10rgbi_32_359_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_359_5649_1_nw_2025/dop10rgbi_32_359_5649_1_nw_2025.jp2,359000,5649000
dop10rgbi_32_359_5650_1_nw_2025,dop10rgbi_32_359_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_359_5650_1_nw_2025/dop10rgbi_32_359_5650_1_nw_2025.jp2,359000,5650000
dop10rgbi_32_360_5649_1_nw_2025,dop10rgbi_32_360_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_360_5649_1_nw_2025/dop10rgbi_32_360_5649_1_nw_2025.jp2,360000,5649000
dop10rgbi_32_360_5650_1_nw_2025,dop10rgbi_32_360_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_360_5650_1_nw_2025/dop10rgbi_32_360_5650_1_nw_2025.jp2,360000,5650000
dop10rgbi_32_365_5648_1_nw_2025,dop10rgbi_32_365_5648_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_365_5648_1_nw_2025/dop10rgbi_32_365_5648_1_nw_2025.jp2,365000,5648000
dop10rgbi_32_349_5642_1_nw_2025,dop10rgbi_32_349_5642_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_349_5642_1_nw_2025/dop10rgbi_32_349_5642_1_nw_2025.jp2,349000,5642000
dop10rgbi_32_350_5642_1_nw_2025,dop10rgbi_32_350_5642_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_350_5642_1_nw_2025/dop10rgbi_32_350_5642_1_nw_2025.jp2,350000,5642000
dop10rgbi_32_355_5641_1_nw_2025,dop10rgbi_32_355_5641_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_355_5641_1_nw_2025/dop10rgbi_32_355_5641_1_nw_2025.jp2,355000,5641000
dop10rgbi_32_361_5639_1_nw_2025,dop10rgbi_32_361_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_361_5639_1_nw_2025/dop10rgbi_32_361_5639_1_nw_2025.jp2,361000,5639000
dop10rgbi_32_361_5640_1_nw_2025,dop10rgbi_32_361_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_361_5640_1_nw_2025/dop10rgbi_32_361_5640_1_nw_2025.jp2,361000,5640000
dop10rgbi_32_366_5638_1_nw_2025,dop10rgbi_32_366_5638_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_366_5638_1_nw_2025/dop10rgbi_32_366_5638_1_nw_2025.jp2,366000,5638000
dop10rgbi_32_348_5659_1_nw_2023,dop10rgbi_32_348_5659_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_348_5659_1_nw_2023/dop10rgbi_32_348_5659_1_nw_2023.jp2,348000,5659000
dop10rgbi_32_348_5660_1_nw_2025,dop10rgbi_32_348_5660_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_348_5660_1_nw_2025/dop10rgbi_32_348_5660_1_nw_2025.jp2,348000,5660000
dop10rgbi_32_354_5658_1_nw_2023,dop10rgbi_32_354_5658_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_354_5658_1_nw_2023/dop10rgbi_32_354_5658_1_nw_2023.jp2,354000,5658000
dop10rgbi_32_359_5657_1_nw_2023,dop10rgbi_32_359_5657_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_359_5657_1_nw_2023/dop10rgbi_32_359_5657_1_nw_2023.jp2,359000,5657000
dop10rgbi_32_360_5657_1_nw_2023,dop10rgbi_32_360_5657_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_360_5657_1_nw_2023/dop10rgbi_32_360_5657_1_nw_2023.jp2,360000,5657000
dop10rgbi_32_365_5656_1_nw_2023,dop10rgbi_32_365_5656_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_365_5656_1_nw_2023/dop10rgbi_32_365_5656_1_nw_2023.jp2,365000,5656000
dop10rgbi_32_349_5649_1_nw_2025,dop10rgbi_32_349_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_349_5649_1_nw_2025/dop10rgbi_32_349_5649_1_nw_2025.jp2,349000,5649000
dop10rgbi_32_349_5650_1_nw_2025,dop10rgbi_32_349_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_349_5650_1_nw_2025/dop10rgbi_32_349_5650_1_nw_2025.jp2,349000,5650000
dop10rgbi_32_350_5649_1_nw_2025,dop10rgbi_32_350_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_350_5649_1_nw_2025/dop10rgbi_32_350_5649_1_nw_2025.jp2,350000,5649000
dop10rgbi_32_350_5650_1_nw_2025,dop10rgbi_32_350_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_350_5650_1_nw_2025/dop10rgbi_32_350_5650_1_nw_2025.jp2,350000,5650000
dop10rgbi_32_355_5648_1_nw_2025,dop10rgbi_32_355_5648_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_355_5648_1_nw_2025/dop10rgbi_32_355_5648_1_nw_2025.jp2,355000,5648000
dop10rgbi_32_361_5647_1_nw_2025,dop10rgbi_32_361_5647_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_361_5647_1_nw_2025/dop10rgbi_32_361_5647_1_nw_2025.jp2,361000,5647000
dop10rgbi_32_366_5646_1_nw_2025,dop10rgbi_32_366_5646_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_366_5646_1_nw_2025/dop10rgbi_32_366_5646_1_nw_2025.jp2,366000,5646000
dop10rgbi_32_351_5639_1_nw_2025,dop10rgbi_32_351_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_351_5639_1_nw_2025/dop10rgbi_32_351_5639_1_nw_2025.jp2,351000,5639000
dop10rgbi_32_351_5640_1_nw_2025,dop10rgbi_32_351_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_351_5640_1_nw_2025/dop10rgbi_32_351_5640_1_nw_2025.jp2,351000,5640000
dop10rgbi_32_356_5638_1_nw_2025,dop10rgbi_32_356_5638_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_356_5638_1_nw_2025/dop10rgbi_32_356_5638_1_nw_2025.jp2,356000,5638000
dop10rgbi_32_362_5637_1_nw_2025,dop10rgbi_32_362_5637_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_362_5637_1_nw_2025/dop10rgbi_32_362_5637_1_nw_2025.jp2,362000,5637000
dop10rgbi_32_367_5636_1_nw_2025,dop10rgbi_32_367_5636_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5636_1_nw_2025/dop10rgbi_32_367_5636_1_nw_2025.jp2,367000,5636000
dop10rgbi_32_349_5657_1_nw_2023,dop10rgbi_32_349_5657_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_349_5657_1_nw_2023/dop10rgbi_32_349_5657_1_nw_2023.jp2,349000,5657000
dop10rgbi_32_350_5657_1_nw_2023,dop10rgbi_32_350_5657_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_350_5657_1_nw_2023/dop10rgbi_32_350_5657_1_nw_2023.jp2,350000,5657000
dop10rgbi_32_355_5656_1_nw_2023,dop10rgbi_32_355_5656_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_355_5656_1_nw_2023/dop10rgbi_32_355_5656_1_nw_2023.jp2,355000,5656000
dop10rgbi_32_361_5655_1_nw_2023,dop10rgbi_32_361_5655_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_361_5655_1_nw_2023/dop10rgbi_32_361_5655_1_nw_2023.jp2,361000,5655000
dop10rgbi_32_366_5654_1_nw_2023,dop10rgbi_32_366_5654_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_366_5654_1_nw_2023/dop10rgbi_32_366_5654_1_nw_2023.jp2,366000,5654000
dop10rgbi_32_351_5647_1_nw_2025,dop10rgbi_32_351_5647_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_351_5647_1_nw_2025/dop10rgbi_32_351_5647_1_nw_2025.jp2,351000,5647000
dop10rgbi_32_356_5646_1_nw_2025,dop10rgbi_32_356_5646_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_356_5646_1_nw_2025/dop10rgbi_32_356_5646_1_nw_2025.jp2,356000,5646000
dop10rgbi_32_362_5645_1_nw_2025,dop10rgbi_32_362_5645_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_362_5645_1_nw_2025/dop10rgbi_32_362_5645_1_nw_2025.jp2,362000,5645000
dop10rgbi_32_367_5644_1_nw_2025,dop10rgbi_32_367_5644_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5644_1_nw_2025/dop10rgbi_32_367_5644_1_nw_2025.jp2,367000,5644000
dop10rgbi_32_346_5638_1_nw_2025,dop10rgbi_32_346_5638_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_346_5638_1_nw_2025/dop10rgbi_32_346_5638_1_nw_2025.jp2,346000,5638000
dop10rgbi_32_352_5637_1_nw_2025,dop10rgbi_32_352_5637_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_352_5637_1_nw_2025/dop10rgbi_32_352_5637_1_nw_2025.jp2,352000,5637000
dop10rgbi_32_357_5636_1_nw_2025,dop10rgbi_32_357_5636_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5636_1_nw_2025/dop10rgbi_32_357_5636_1_nw_2025.jp2,357000,5636000
dop10rgbi_32_363_5635_1_nw_2025,dop10rgbi_32_363_5635_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_363_5635_1_nw_2025/dop10rgbi_32_363_5635_1_nw_2025.jp2,363000,5635000
dop10rgbi_32_368_5634_1_nw_2025,dop10rgbi_32_368_5634_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_368_5634_1_nw_2025/dop10rgbi_32_368_5634_1_nw_2025.jp2,368000,5634000
dop10rgbi_32_351_5655_1_nw_2023,dop10rgbi_32_351_5655_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_351_5655_1_nw_2023/dop10rgbi_32_351_5655_1_nw_2023.jp2,351000,5655000
dop10rgbi_32_356_5654_1_nw_2023,dop10rgbi_32_356_5654_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_356_5654_1_nw_2023/dop10rgbi_32_356_5654_1_nw_2023.jp2,356000,5654000
dop10rgbi_32_362_5653_1_nw_2025,dop10rgbi_32_362_5653_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_362_5653_1_nw_2025/dop10rgbi_32_362_5653_1_nw_2025.jp2,362000,5653000
dop10rgbi_32_367_5652_1_nw_2025,dop10rgbi_32_367_5652_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5652_1_nw_2025/dop10rgbi_32_367_5652_1_nw_2025.jp2,367000,5652000
dop10rgbi_32_346_5646_1_nw_2025,dop10rgbi_32_346_5646_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_346_5646_1_nw_2025/dop10rgbi_32_346_5646_1_nw_2025.jp2,346000,5646000
dop10rgbi_32_352_5645_1_nw_2025,dop10rgbi_32_352_5645_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_352_5645_1_nw_2025/dop10rgbi_32_352_5645_1_nw_2025.jp2,352000,5645000
dop10rgbi_32_357_5644_1_nw_2025,dop10rgbi_32_357_5644_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5644_1_nw_2025/dop10rgbi_32_357_5644_1_nw_2025.jp2,357000,5644000
dop10rgbi_32_363_5643_1_nw_2025,dop10rgbi_32_363_5643_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_363_5643_1_nw_2025/dop10rgbi_32_363_5643_1_nw_2025.jp2,363000,5643000
dop10rgbi_32_368_5642_1_nw_2025,dop10rgbi_32_368_5642_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_368_5642_1_nw_2025/dop10rgbi_32_368_5642_1_nw_2025.jp2,368000,5642000
dop10rgbi_32_362_5661_1_nw_2023,dop10rgbi_32_362_5661_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_362_5661_1_nw_2023/dop10rgbi_32_362_5661_1_nw_2023.jp2,362000,5661000
dop10rgbi_32_367_5659_1_nw_2023,dop10rgbi_32_367_5659_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5659_1_nw_2023/dop10rgbi_32_367_5659_1_nw_2023.jp2,367000,5659000
dop10rgbi_32_367_5660_1_nw_2023,dop10rgbi_32_367_5660_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5660_1_nw_2023/dop10rgbi_32_367_5660_1_nw_2023.jp2,367000,5660000
dop10rgbi_32_347_5636_1_nw_2025,dop10rgbi_32_347_5636_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5636_1_nw_2025/dop10rgbi_32_347_5636_1_nw_2025.jp2,347000,5636000
dop10rgbi_32_353_5635_1_nw_2025,dop10rgbi_32_353_5635_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_353_5635_1_nw_2025/dop10rgbi_32_353_5635_1_nw_2025.jp2,353000,5635000
dop10rgbi_32_358_5634_1_nw_2025,dop10rgbi_32_358_5634_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_358_5634_1_nw_2025/dop10rgbi_32_358_5634_1_nw_2025.jp2,358000,5634000
dop10rgbi_32_364_5633_1_nw_2025,dop10rgbi_32_364_5633_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_364_5633_1_nw_2025/dop10rgbi_32_364_5633_1_nw_2025.jp2,364000,5633000
dop10rgbi_32_346_5654_1_nw_2025,dop10rgbi_32_346_5654_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_346_5654_1_nw_2025/dop10rgbi_32_346_5654_1_nw_2025.jp2,346000,5654000
dop10rgbi_32_352_5653_1_nw_2025,dop10rgbi_32_352_5653_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_352_5653_1_nw_2025/dop10rgbi_32_352_5653_1_nw_2025.jp2,352000,5653000
dop10rgbi_32_357_5652_1_nw_2025,dop10rgbi_32_357_5652_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5652_1_nw_2025/dop10rgbi_32_357_5652_1_nw_2025.jp2,357000,5652000
dop10rgbi_32_363_5651_1_nw_2025,dop10rgbi_32_363_5651_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_363_5651_1_nw_2025/dop10rgbi_32_363_5651_1_nw_2025.jp2,363000,5651000
dop10rgbi_32_368_5649_1_nw_2025,dop10rgbi_32_368_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_368_5649_1_nw_2025/dop10rgbi_32_368_5649_1_nw_2025.jp2,368000,5649000
dop10rgbi_32_368_5650_1_nw_2025,dop10rgbi_32_368_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_368_5650_1_nw_2025/dop10rgbi_32_368_5650_1_nw_2025.jp2,368000,5650000
dop10rgbi_32_347_5644_1_nw_2025,dop10rgbi_32_347_5644_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5644_1_nw_2025/dop10rgbi_32_347_5644_1_nw_2025.jp2,347000,5644000
dop10rgbi_32_353_5643_1_nw_2025,dop10rgbi_32_353_5643_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_353_5643_1_nw_2025/dop10rgbi_32_353_5643_1_nw_2025.jp2,353000,5643000
dop10rgbi_32_358_5642_1_nw_2025,dop10rgbi_32_358_5642_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_358_5642_1_nw_2025/dop10rgbi_32_358_5642_1_nw_2025.jp2,358000,5642000
dop10rgbi_32_364_5641_1_nw_2025,dop10rgbi_32_364_5641_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_364_5641_1_nw_2025/dop10rgbi_32_364_5641_1_nw_2025.jp2,364000,5641000
dop10rgbi_32_369_5639_1_nw_2025,dop10rgbi_32_369_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_369_5639_1_nw_2025/dop10rgbi_32_369_5639_1_nw_2025.jp2,369000,5639000
dop10rgbi_32_369_5640_1_nw_2025,dop10rgbi_32_369_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_369_5640_1_nw_2025/dop10rgbi_32_369_5640_1_nw_2025.jp2,369000,5640000
dop10rgbi_32_352_5661_1_nw_2023,dop10rgbi_32_352_5661_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_352_5661_1_nw_2023/dop10rgbi_32_352_5661_1_nw_2023.jp2,352000,5661000
dop10rgbi_32_357_5659_1_nw_2023,dop10rgbi_32_357_5659_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5659_1_nw_2023/dop10rgbi_32_357_5659_1_nw_2023.jp2,357000,5659000
dop10rgbi_32_357_5660_1_nw_2023,dop10rgbi_32_357_5660_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5660_1_nw_2023/dop10rgbi_32_357_5660_1_nw_2023.jp2,357000,5660000
dop10rgbi_32_363_5658_1_nw_2023,dop10rgbi_32_363_5658_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_363_5658_1_nw_2023/dop10rgbi_32_363_5658_1_nw_2023.jp2,363000,5658000
dop10rgbi_32_368_5657_1_nw_2023,dop10rgbi_32_368_5657_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_368_5657_1_nw_2023/dop10rgbi_32_368_5657_1_nw_2023.jp2,368000,5657000
dop10rgbi_32_348_5634_1_nw_2025,dop10rgbi_32_348_5634_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_348_5634_1_nw_2025/dop10rgbi_32_348_5634_1_nw_2025.jp2,348000,5634000
dop10rgbi_32_354_5633_1_nw_2025,dop10rgbi_32_354_5633_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_354_5633_1_nw_2025/dop10rgbi_32_354_5633_1_nw_2025.jp2,354000,5633000
dop10rgbi_32_347_5652_1_nw_2025,dop10rgbi_32_347_5652_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5652_1_nw_2025/dop10rgbi_32_347_5652_1_nw_2025.jp2,347000,5652000
dop10rgbi_32_353_5651_1_nw_2025,dop10rgbi_32_353_5651_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_353_5651_1_nw_2025/dop10rgbi_32_353_5651_1_nw_2025.jp2,353000,5651000
dop10rgbi_32_358_5649_1_nw_2025,dop10rgbi_32_358_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_358_5649_1_nw_2025/dop10rgbi_32_358_5649_1_nw_2025.jp2,358000,5649000
dop10rgbi_32_358_5650_1_nw_2025,dop10rgbi_32_358_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_358_5650_1_nw_2025/dop10rgbi_32_358_5650_1_nw_2025.jp2,358000,5650000
dop10rgbi_32_364_5648_1_nw_2025,dop10rgbi_32_364_5648_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_364_5648_1_nw_2025/dop10rgbi_32_364_5648_1_nw_2025.jp2,364000,5648000
dop10rgbi_32_369_5647_1_nw_2025,dop10rgbi_32_369_5647_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_369_5647_1_nw_2025/dop10rgbi_32_369_5647_1_nw_2025.jp2,369000,5647000
dop10rgbi_32_348_5642_1_nw_2025,dop10rgbi_32_348_5642_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_348_5642_1_nw_2025/dop10rgbi_32_348_5642_1_nw_2025.jp2,348000,5642000
dop10rgbi_32_354_5641_1_nw_2025,dop10rgbi_32_354_5641_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_354_5641_1_nw_2025/dop10rgbi_32_354_5641_1_nw_2025.jp2,354000,5641000
dop10rgbi_32_359_5639_1_nw_2025,dop10rgbi_32_359_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_359_5639_1_nw_2025/dop10rgbi_32_359_5639_1_nw_2025.jp2,359000,5639000
dop10rgbi_32_359_5640_1_nw_2025,dop10rgbi_32_359_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_359_5640_1_nw_2025/dop10rgbi_32_359_5640_1_nw_2025.jp2,359000,5640000
dop10rgbi_32_360_5639_1_nw_2025,dop10rgbi_32_360_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_360_5639_1_nw_2025/dop10rgbi_32_360_5639_1_nw_2025.jp2,360000,5639000
dop10rgbi_32_360_5640_1_nw_2025,dop10rgbi_32_360_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_360_5640_1_nw_2025/dop10rgbi_32_360_5640_1_nw_2025.jp2,360000,5640000
dop10rgbi_32_365_5638_1_nw_2025,dop10rgbi_32_365_5638_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_365_5638_1_nw_2025/dop10rgbi_32_365_5638_1_nw_2025.jp2,365000,5638000
dop10rgbi_32_347_5659_1_nw_2025,dop10rgbi_32_347_5659_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5659_1_nw_2025/dop10rgbi_32_347_5659_1_nw_2025.jp2,347000,5659000
dop10rgbi_32_347_5660_1_nw_2025,dop10rgbi_32_347_5660_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5660_1_nw_2025/dop10rgbi_32_347_5660_1_nw_2025.jp2,347000,5660000
dop10rgbi_32_353_5658_1_nw_2023,dop10rgbi_32_353_5658_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_353_5658_1_nw_2023/dop10rgbi_32_353_5658_1_nw_2023.jp2,353000,5658000
dop10rgbi_32_358_5657_1_nw_2023,dop10rgbi_32_358_5657_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_358_5657_1_nw_2023/dop10rgbi_32_358_5657_1_nw_2023.jp2,358000,5657000
